"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"LOC127818977",37.8985112037351,-0.212351349980546,0.518228149855132,-0.409764213001374,0.681978920598466,0.971395773576752,"Not significant","Not DE"
"LOC130003944",111.106549261502,-0.267689000484379,0.649026357579039,-0.412447040645463,0.680011790241222,0.971395773576752,"Not significant","Not DE"
"EPN2-AS1",194.254382434066,-0.239117713738921,0.589448524641766,-0.405663435809333,0.684989911707367,0.971395773576752,"Not significant","Not DE"
"LOC127274534",201.324447620846,0.266914312409988,0.654402563214152,0.407874796667997,0.683365596981757,0.971395773576752,"Not significant","Not DE"
"PTPRU",22.5324823814369,-0.228286188896759,0.555114809421867,-0.41124139551332,0.68089553726467,0.971395773576752,"Not significant","Not DE"
"LOC129934060",89.6832024320951,-0.230346425422753,0.55801139072582,-0.412798787356537,0.679754039975386,0.971395773576752,"Not significant","Not DE"
"LOC130006993",53.2145889095205,0.225489912436673,0.554451230047665,0.406690255547432,0.684235498327129,0.971395773576752,"Not significant","Not DE"
"LOC127459242",181.845298782116,-0.254448156331648,0.621313616300574,-0.409532560780952,0.682148876660006,0.971395773576752,"Not significant","Not DE"
"LOC127815922",44.7175547414539,0.228262909222885,0.557605521180416,0.409362713517734,0.68227349858378,0.971395773576752,"Not significant","Not DE"
"LOC129999869",328.750041847264,-0.216415842322734,0.526913909609035,-0.410723342800559,0.681275408516126,0.971395773576752,"Not significant","Not DE"
"LOC127822081",105.368463658759,0.262266342741862,0.647296273649193,0.405172026193371,0.685351065865869,0.971395773576752,"Not significant","Not DE"
"ARHGAP9",153.428481141279,0.214087126383194,0.525919110170388,0.407072346760386,0.683954852968552,0.971395773576752,"Not significant","Not DE"
"LOC127825880",61.7719022768761,0.22023851874888,0.543125499105707,0.405502078454276,0.685108490951265,0.971395773576752,"Not significant","Not DE"
"LOC127827421",30.3625038327929,-0.20613377552053,0.507117888638209,-0.406480978365941,0.684389230555844,0.971395773576752,"Not significant","Not DE"
"LOC127896249",67.0129956333341,-0.216202891994331,0.525703168916056,-0.411264197703275,0.680878819016996,0.971395773576752,"Not significant","Not DE"
"LOC130005590",44.0978278083973,0.287691521276266,0.705368619135473,0.407859824596211,0.683376589527249,0.971395773576752,"Not significant","Not DE"
"LOC112935935",208.999636689172,0.243047414119588,0.590918076492777,0.411304754056815,0.680849084051594,0.971395773576752,"Not significant","Not DE"
"LOC127824200",58.816798593914,0.253671998229738,0.623000665004438,0.407177732672133,0.683877454870252,0.971395773576752,"Not significant","Not DE"
"LOC132090356",76.335428325291,-0.209914614130926,0.511286313345498,-0.410561770678727,0.681393900653789,0.971395773576752,"Not significant","Not DE"
"LOC105372709",187.236558687954,-0.258547209531831,0.633605771805125,-0.408056903893469,0.68323189861835,0.971395773576752,"Not significant","Not DE"
"LOC130066453",109.551292278529,-0.260230399342109,0.633857218320812,-0.410550502259011,0.681402164867356,0.971395773576752,"Not significant","Not DE"
"LOC127268859",67.9466510011519,0.230701556606113,0.562443728324034,0.410177134152701,0.68167601314562,0.971395773576752,"Not significant","Not DE"
"LOC129388879",55.9013874126748,0.249942359552518,0.613436025331213,0.407446496833253,0.683680082660434,0.971395773576752,"Not significant","Not DE"
"LOC130005341",313.595138198998,-0.204266712882318,0.500759649656176,-0.407913682786879,0.683337046976,0.971395773576752,"Not significant","Not DE"
"LOC129995914",38.539859199836,0.258375223046947,0.635419882325116,0.406621244052838,0.684286191805816,0.971395773576752,"Not significant","Not DE"
"LOC127816825",45.9497539055302,0.244978655344626,0.594709939001282,0.411929647175608,0.680390989824437,0.971395773576752,"Not significant","Not DE"
"LOC126806306",153.69651315603,-0.228712907078493,0.564614213719794,-0.405078195909532,0.685420033210653,0.971395773576752,"Not significant","Not DE"
"LOC127402355",51.2855199742861,0.247676235372618,0.601102048065438,0.412036918140154,0.680312363894167,0.971395773576752,"Not significant","Not DE"
"LOC127403957",258.703664151861,-0.258523128080477,0.626637435179546,-0.41255615060151,0.679931833479621,0.971395773576752,"Not significant","Not DE"
"LOC132088940",67.7492456973921,0.225070580009232,0.552444026623151,0.407408839923548,0.68370773544573,0.971395773576752,"Not significant","Not DE"
"LOC123864077",159.337446797391,0.264260410561538,0.645097894976218,0.409643889120549,0.6820671964913,0.971395773576752,"Not significant","Not DE"
"LOC130000025",82.8846005912933,-0.245886856079311,0.600179542576791,-0.409688832484408,0.682034223179535,0.971395773576752,"Not significant","Not DE"
"LOC130063605",42.46127741394,0.247601083100437,0.600702873587985,0.41218561453106,0.680203380297581,0.971395773576752,"Not significant","Not DE"
"LOC111982885",135.87198033893,-0.243542268697382,0.594258868466804,-0.409825215273142,0.681934167803552,0.971395773576752,"Not significant","Not DE"
"LOC130009442",86.1766860476032,-0.271104214613606,0.657725248774739,-0.412184593975433,0.680204128267572,0.971395773576752,"Not significant","Not DE"
"LOC127407459",47.3092452369038,-0.254217113764611,0.626995181167838,-0.405453058333092,0.68514451668353,0.971395773576752,"Not significant","Not DE"
"LOC127409297",62.4065821280148,-0.23079834751228,0.561289053114496,-0.411193388204562,0.680930736066415,0.971395773576752,"Not significant","Not DE"
"NPM1P6",119.691625668133,-0.209515903882509,0.516192197517542,-0.405887390181617,0.684825343661287,0.971395773576752,"Not significant","Not DE"
"LRRC71",158.589089471715,-0.225956031290296,0.555948674776587,-0.406433258215964,0.684424286973363,0.971395773576752,"Not significant","Not DE"
"LOC130056049",41.9646270358614,-0.233473865485033,0.571424451948991,-0.408582210104432,0.68284628820845,0.971395773576752,"Not significant","Not DE"
"LOC129994258",41.0633351207794,-0.213547169848578,0.526185153484546,-0.405840355689264,0.684859904704118,0.971395773576752,"Not significant","Not DE"
"KRT19P6",67.4941093573702,0.287552398946402,0.709452792735998,0.405315761514531,0.685245422293776,0.971395773576752,"Not significant","Not DE"
"LOC127830222",207.77242680178,0.247301618972237,0.601119121523405,0.411402016867314,0.680777775265676,0.971395773576752,"Not significant","Not DE"
"LOC129663143",96.600533278257,0.271572453462362,0.663931074720783,0.409037118162563,0.682512421679924,0.971395773576752,"Not significant","Not DE"
"LOC124905260",59.9511075153588,-0.256711546543618,0.631472681005497,-0.406528349151787,0.684354431462511,0.971395773576752,"Not significant","Not DE"
"LOC126863131",23.2687050242507,0.206957846868419,0.506347262439953,0.408727097429428,0.682739945635323,0.971395773576752,"Not significant","Not DE"
"LOC127825841",196.311331391241,0.229442383708383,0.562229415892311,0.408093879869725,0.683204753036664,0.971395773576752,"Not significant","Not DE"
"MRT11",64.0684542384808,0.272084671473752,0.668578904742875,0.40695970145572,0.684037586221316,0.971395773576752,"Not significant","Not DE"
"LOC129997327",98.724225131444,-0.230988403412555,0.564021772700788,-0.409538096918634,0.682144814779103,0.971395773576752,"Not significant","Not DE"
"NDUFA5P12",190.853347673324,-0.26803144008292,0.659082451844356,-0.406673610157377,0.684247725329984,0.971395773576752,"Not significant","Not DE"
"TRS-AGA5-1",104.884616312571,-0.233033360786474,0.568444024280376,-0.409949530354346,0.68184297060875,0.971395773576752,"Not significant","Not DE"
"LOC127819816",10.0240157759808,-0.295332885036239,0.727808584026507,-0.405783734237302,0.684901511139944,0.971395773576752,"Not significant","Not DE"
"LOC113748395",24.3642896993979,0.281039629420785,0.686539616254491,0.409356754900808,0.68227787075331,0.971395773576752,"Not significant","Not DE"
"LOC127892214",122.447396255423,-0.397903414775524,0.976395438268622,-0.407522812151908,0.683624042955162,0.971395773576752,"Not significant","Not DE"
"LOC100310756",130.690593553573,0.212972658789409,0.523916537589056,0.406501118993992,0.684374434950032,0.971395773576752,"Not significant","Not DE"
"KDM1A",18.8313794584081,0.230264517657163,0.563839198041544,0.408386856495559,0.68298968135497,0.971395773576752,"Not significant","Not DE"
"LOC101928557",35.7574936637809,0.211389426953646,0.517375533179206,0.408580254374778,0.682847723693325,0.971395773576752,"Not significant","Not DE"
"LOC130058664",71.5710699601138,0.20400933966957,0.503460712326517,0.405214021024268,0.685320199580775,0.971395773576752,"Not significant","Not DE"
"LOC129935986",137.005182984917,-0.216285436672965,0.527480384996738,-0.410035032249215,0.681780249355994,0.971395773576752,"Not significant","Not DE"
"LOC127891393",35.3572296753723,0.291922964913197,0.710131761762806,0.411082816783941,0.681011809313407,0.971395773576752,"Not significant","Not DE"
"LOC127897428",146.958680708936,-0.390860004423572,0.953757475530137,-0.409810685055251,0.681944827433932,0.971395773576752,"Not significant","Not DE"
"SLC2A10",49.9023682593536,0.234694618017255,0.578577051919787,0.405641076220549,0.68500634299054,0.971395773576752,"Not significant","Not DE"
"LOC129661782",12.3091172679157,0.294362267835287,0.723538024992608,0.406837315617647,0.684127477786269,0.971395773576752,"Not significant","Not DE"
"LOC129934438",52.0692193035461,-0.246468490384836,0.605602895210815,-0.406980370031154,0.684022405735211,0.971395773576752,"Not significant","Not DE"
"LOC127267390",150.11282956053,0.223123260998831,0.540902971155983,0.41250145201086,0.679971916651218,0.971395773576752,"Not significant","Not DE"
"LOC130061270",120.13355227285,-0.256253286904577,0.6280942183001,-0.407985425495735,0.683284375004785,0.971395773576752,"Not significant","Not DE"
"PPIAP83",80.1493825744786,-0.276292055791606,0.677510120822285,-0.407805060470941,0.68341679810412,0.971395773576752,"Not significant","Not DE"
"WDR12P2",26.8125142150708,-0.236874645630081,0.584242108482834,-0.405439187266388,0.685154710899593,0.971395773576752,"Not significant","Not DE"
"LOC127885381",13.4933181475543,0.28223219154684,0.692238821481732,0.407709280075804,0.683487123551254,0.971395773576752,"Not significant","Not DE"
"LOC129999253",158.072064268256,-0.279319251613395,0.676934325601857,-0.412623855888907,0.679882220242821,0.971395773576752,"Not significant","Not DE"
"LOC130063618",35.3320331781436,-0.288808515106272,0.699472794938124,-0.412894564586776,0.679683863549948,0.971395773576752,"Not significant","Not DE"
"LOC130008237",70.5107472769247,0.276455189100989,0.674564167170267,0.409827860054726,0.681932227550824,0.971395773576752,"Not significant","Not DE"
"MICAL1",64.9998778170121,-0.235832504144509,0.575529044753553,-0.409766468424707,0.681977265943485,0.971395773576752,"Not significant","Not DE"
"LOC127892047",34.3380992829873,-0.204357819893055,0.503112030298396,-0.406187504146642,0.68460483483427,0.971395773576752,"Not significant","Not DE"
"LOC127407169",76.4612874968459,0.251270949844878,0.617931889917924,0.406632112607512,0.68427820804367,0.971395773576752,"Not significant","Not DE"
"LOC130004603",205.490714090892,-0.298156338610755,0.728333504168027,-0.40936787461307,0.682269711608933,0.971395773576752,"Not significant","Not DE"
"LOC127886578",126.034634606791,0.230634734292656,0.566981586354224,0.40677641010473,0.684172214138946,0.971395773576752,"Not significant","Not DE"
"LOC130004951",88.3031574071207,-0.237486619287884,0.582095113582416,-0.407985935195897,0.68328400079928,0.971395773576752,"Not significant","Not DE"
"LOC105376963",24.1259487912755,-0.230635316460046,0.561620162142922,-0.410660677814757,0.68132136419986,0.971395773576752,"Not significant","Not DE"
"RNU6-575P",171.906780522971,0.249005173451993,0.612308507483229,0.406666199160745,0.684253169162776,0.971395773576752,"Not significant","Not DE"
"LOC124904968",128.259480012713,0.202616356751026,0.494339786844105,0.409872646595049,0.68189937177061,0.971395773576752,"Not significant","Not DE"
"LOC127268451",44.7587352490374,0.273825070932089,0.676235191765902,0.404925792485051,0.685532058702619,0.971416868917977,"Not significant","Not DE"
"LOC127889824",234.214287491424,0.242079572094103,0.598561039577866,0.404435898909874,0.685892206148524,0.971541916196044,"Not significant","Not DE"
"LOC129995658",203.089645049569,-0.237767699644968,0.588143720269394,-0.404268024040215,0.686015636528278,0.971541916196044,"Not significant","Not DE"
"LOC100419073",101.776087042554,0.276724746810825,0.684619458461444,0.404202281122293,0.686063976441056,0.971541916196044,"Not significant","Not DE"
"LOC107987440",193.688879576801,0.416674034720635,1.03005939943017,0.404514569694853,0.685834366158465,0.971541916196044,"Not significant","Not DE"
"LOC124909233",56.4494191363297,-0.293308156269163,0.725115484543139,-0.404498541985988,0.685846149831107,0.971541916196044,"Not significant","Not DE"
"LOC101930434",31.5500226884678,0.268266512020506,0.663038916591791,0.404601457482273,0.68577048703892,0.971541916196044,"Not significant","Not DE"
"LOC126860658",119.538648069304,-0.229344777334807,0.567132846309657,-0.404393395352002,0.685923456193985,0.971541916196044,"Not significant","Not DE"
"LOC127400570",45.755452674996,-0.284623905688475,0.703649409156871,-0.40449675930165,0.685847460476597,0.971541916196044,"Not significant","Not DE"
"LOC127404339",91.1665783490556,-0.215178956706923,0.532324694391909,-0.404225013368445,0.686047261570715,0.971541916196044,"Not significant","Not DE"
"LOC126859769",44.9877345917536,0.229120478280548,0.567120416991871,0.404006753091086,0.686207753251099,0.971633632042527,"Not significant","Not DE"
"LOC127401371",141.235945848739,0.200108357479893,0.495342103517752,0.403980110026569,0.686227345463767,0.971633632042527,"Not significant","Not DE"
"LOC112590795",89.8389077477255,0.263802011850154,0.653262162063361,0.403822580228621,0.68634319070023,0.971727844994262,"Not significant","Not DE"
"LOC130008053",127.529151862886,-0.241237860944521,0.597710728875095,-0.403603029509836,0.686504657557291,0.971886631070979,"Not significant","Not DE"
"LOC129999256",191.486523138375,-0.250664014424072,0.622918257838618,-0.402402741081659,0.687387653051709,0.97196172851596,"Not significant","Not DE"
"LOC127828764",72.063973243672,-0.262322787351058,0.650695761061073,-0.40314199515192,0.686843768228352,0.97196172851596,"Not significant","Not DE"
"LOC127398367",37.3383840605667,-0.276655438850401,0.687393555324778,-0.402470224964049,0.687337997019601,0.97196172851596,"Not significant","Not DE"
"LOC127272587",44.6063528377024,0.234830980684109,0.58349501703035,0.402455845945801,0.687348577284648,0.97196172851596,"Not significant","Not DE"
"MIR4642",120.747255096099,0.231985409644875,0.57605634532505,0.402713053206581,0.687159330150768,0.97196172851596,"Not significant","Not DE"
"LOC124905539",32.9451875570281,-0.224618720860058,0.558394349127233,-0.40225822702385,0.687493994010692,0.97196172851596,"Not significant","Not DE"
"LOC127405946",69.973088493918,0.206274644198341,0.512685288881646,0.402341648320554,0.687432607527952,0.97196172851596,"Not significant","Not DE"
"OR2A42",83.1263321862143,-0.262266644530408,0.650457408742117,-0.403203408871291,0.686798592146414,0.97196172851596,"Not significant","Not DE"
"LOC125177424",267.060156832503,0.210346390765829,0.52139763775643,0.403427970389255,0.686633413669991,0.97196172851596,"Not significant","Not DE"
"PWRN4",127.203870830017,0.207024613756241,0.514164748776799,0.402642565926104,0.687211191106695,0.97196172851596,"Not significant","Not DE"
"YPEL5P4",157.513820755207,0.227099431387404,0.564562747675478,0.402257202272839,0.687494748097853,0.97196172851596,"Not significant","Not DE"
"LOC127889181",24.6623542418181,0.218619632212654,0.543206645273252,0.402461262421928,0.687344591765233,0.97196172851596,"Not significant","Not DE"
"LOC127821176",35.4049637938533,0.203363534050099,0.505458836572265,0.402334511409861,0.687437859221939,0.97196172851596,"Not significant","Not DE"
"LOC127825953",93.7696783514289,0.193606176447736,0.481276262377086,0.40227659575706,0.68748047699857,0.97196172851596,"Not significant","Not DE"
"CSGALNACT1-AS1",172.901421085831,0.231855452860544,0.575358870305129,0.402975368638332,0.686966344732428,0.97196172851596,"Not significant","Not DE"
"LOC127397068",72.4672721582669,0.27482477052908,0.683086878742487,0.402327696639426,0.68744287388317,0.97196172851596,"Not significant","Not DE"
"LOC112272619",118.449015326999,0.279840231626564,0.693921449865205,0.40327364384099,0.686746928502406,0.97196172851596,"Not significant","Not DE"
"CA9",95.7963994851225,-0.258222551386587,0.641489371905335,-0.402535977516855,0.687289616232693,0.97196172851596,"Not significant","Not DE"
"LOC127272035",48.3568640892797,-0.226022244986363,0.56131721342848,-0.402664018810036,0.687195407009985,0.97196172851596,"Not significant","Not DE"
"LOC130065082",62.343840167472,0.275675770020034,0.685491784988652,0.402157656819472,0.687568002445262,0.971995566472364,"Not significant","Not DE"
"LOC130001120",47.3919301627478,0.229758760936386,0.571738024656422,0.401860206996825,0.68778690979965,0.972192646866939,"Not significant","Not DE"
"LOC124908921",133.456293321309,0.223326286270709,0.55619855733983,0.401522591750017,0.688035408490486,0.972192646866939,"Not significant","Not DE"
"LOC130063279",88.4228982240223,-0.251943657624463,0.627134688445086,-0.401737716421221,0.687877063999615,0.972192646866939,"Not significant","Not DE"
"LOC130008506",33.3670127148997,-0.240022674189372,0.597560842647006,-0.40167068699841,0.687926400154832,0.972192646866939,"Not significant","Not DE"
"LOC130062650",118.158146914979,-0.225315737613867,0.561021801896442,-0.401616723008311,0.687966120629461,0.972192646866939,"Not significant","Not DE"
"LOC127821041",33.2527111369482,-0.248405256037751,0.618694472063334,-0.401499071438806,0.688052721661257,0.972192646866939,"Not significant","Not DE"
"LOC127402433",44.351431852309,0.246411881568554,0.613537047906299,0.401625105459299,0.687959950626484,0.972192646866939,"Not significant","Not DE"
"SRSF6P1",39.7641543589777,-0.2791140461975,0.69560028067327,-0.401256373742901,0.688231379636697,0.972331111492027,"Not significant","Not DE"
"LOC125467768",145.072712693784,-0.222764123726618,0.555200421068489,-0.401231907025405,0.688249391379834,0.972331111492027,"Not significant","Not DE"
"LOC130002545",76.0363669769032,-0.219997805954004,0.548883330877583,-0.400809777921768,0.68856017937219,0.972370215083236,"Not significant","Not DE"
"LOC132089139",40.4265823848882,-0.266917443256731,0.66762072855315,-0.399804008235615,0.689300878266222,0.972370215083236,"Not significant","Not DE"
"LOC130002141",101.969288097459,0.236025695202032,0.590610305721202,0.399630167160423,0.68942893370583,0.972370215083236,"Not significant","Not DE"
"LOC132090884",72.0747724033011,0.224611803076004,0.560105741515283,0.401016783845762,0.68840776692298,0.972370215083236,"Not significant","Not DE"
"LOC127405495",53.1740895032119,0.231857534948916,0.579279556211345,0.400251540836916,0.688971256142978,0.972370215083236,"Not significant","Not DE"
"LOC127267720",11.7286959789886,0.247096066522209,0.61836140909443,0.399598136119252,0.689452529497603,0.972370215083236,"Not significant","Not DE"
"MC5R",128.766460549498,0.215505530308583,0.538273427364669,0.400364423270298,0.688888123929723,0.972370215083236,"Not significant","Not DE"
"LOC127887680",68.9659430516872,-0.220110937408439,0.550690814403976,-0.399699671124294,0.689377734377754,0.972370215083236,"Not significant","Not DE"
"RAB28P5",41.2446845754163,-0.202584813839831,0.507139305772,-0.399465810545769,0.689550010849734,0.972370215083236,"Not significant","Not DE"
"LOC127822395",178.331849276403,0.239954216332185,0.599313577534499,0.40038174559523,0.688875367244415,0.972370215083236,"Not significant","Not DE"
"LOC130067842",297.232883912745,0.261088828596662,0.652361720463577,0.400220951669466,0.688993784167361,0.972370215083236,"Not significant","Not DE"
"LOC127822501",16.8593661742905,-0.252992774309929,0.632095998715985,-0.400244226864034,0.688976642644335,0.972370215083236,"Not significant","Not DE"
"LOC129937454",38.9019562858278,0.242470271445451,0.607006650456233,0.399452413351991,0.689559880556287,0.972370215083236,"Not significant","Not DE"
"LOC100420944",181.238931665313,0.238698392321182,0.596264919724577,0.400322716337966,0.688918838542216,0.972370215083236,"Not significant","Not DE"
"LOC126860134",103.397236012501,-0.3080115240983,0.771029060887521,-0.399481082780138,0.689538759866058,0.972370215083236,"Not significant","Not DE"
"LOC125368554",75.4867470147085,0.238656444996419,0.597056301335423,0.399721842751883,0.689361402192151,0.972370215083236,"Not significant","Not DE"
"LOC127272971",49.0366740935213,-0.227227967596174,0.568274349944065,-0.399856104042951,0.689262504997795,0.972370215083236,"Not significant","Not DE"
"LOC105373512",35.7833483764094,0.213614757801932,0.534208093668376,0.39987181088001,0.689250935650175,0.972370215083236,"Not significant","Not DE"
"LOC127887327",35.6007917772598,0.244251145489442,0.609613810455492,0.400665374209522,0.688666507119371,0.972370215083236,"Not significant","Not DE"
"RN7SL856P",62.4155007480332,-0.24674733119412,0.61727964294016,-0.399733466049261,0.689352840233083,0.972370215083236,"Not significant","Not DE"
"LOC130056461",99.6044622091788,-0.274041874224372,0.684148076456028,-0.400559299448656,0.688744616304831,0.972370215083236,"Not significant","Not DE"
"MTND2P10",77.1003178046941,-0.197169082762922,0.491824289350163,-0.400893341448096,0.688498652452498,0.972370215083236,"Not significant","Not DE"
"LOC127459405",116.559437382021,-0.256267309020174,0.641320933104891,-0.39959292733434,0.689456366597934,0.972370215083236,"Not significant","Not DE"
"LOC130009239",64.8791142510704,-0.25294349350171,0.630786186903866,-0.400997198025612,0.68842218685167,0.972370215083236,"Not significant","Not DE"
"LOC127406527",48.3937575452915,-0.233057774687772,0.581657131110718,-0.400678960546276,0.688656502927505,0.972370215083236,"Not significant","Not DE"
"LOC126860685",12.1671490423712,-0.265687423531393,0.664758625036854,-0.399675030191091,0.689395885686578,0.972370215083236,"Not significant","Not DE"
"LOC127271912",59.6452893000358,0.250899579227866,0.628633985667043,0.399118700147331,0.689805743962142,0.972438598140622,"Not significant","Not DE"
"LOC126860708",133.880856581906,0.270345041992073,0.67718355397627,0.39921973947044,0.689731299721846,0.972438598140622,"Not significant","Not DE"
"LOC105375341",105.994912864927,0.260818552333709,0.653383227853558,0.399181584734781,0.689759411199366,0.972438598140622,"Not significant","Not DE"
"LOC127458531",48.8648038125904,-0.283960048861536,0.71142449765259,-0.399142916498501,0.689787901448446,0.972438598140622,"Not significant","Not DE"
"LOC127826868",96.9313649386341,-0.256470376001354,0.643312636024143,-0.398671441597066,0.690135313324989,0.972465952310481,"Not significant","Not DE"
"RNU6-1029P",40.0365194231178,-0.237345982816945,0.59557392530945,-0.398516410357663,0.6902495642046,0.972465952310481,"Not significant","Not DE"
"FAM114A1",61.4856496423709,0.211484469364395,0.530715006275941,0.39848971079298,0.69026924126605,0.972465952310481,"Not significant","Not DE"
"LOC127817999",39.838388711697,-0.21079918589782,0.528430231843711,-0.398915832582733,0.689955222770323,0.972465952310481,"Not significant","Not DE"
"LOC129995396",35.2025306215217,-0.251099708759572,0.629812657652366,-0.398689524112693,0.690121987804004,0.972465952310481,"Not significant","Not DE"
"LOC127885805",67.5116265801407,-0.247566324205012,0.621155061925436,-0.398558008104472,0.69021890788901,0.972465952310481,"Not significant","Not DE"
"LOC130068745",114.598098790752,0.256460525306262,0.643291947166045,0.398668950289324,0.690137149248178,0.972465952310481,"Not significant","Not DE"
"LOC129934733",291.19363712718,-0.273850939809198,0.686472600590056,-0.398924792590134,0.689948620517072,0.972465952310481,"Not significant","Not DE"
"TUT7",117.444520739118,0.242963634877188,0.609440018368508,0.398667018171222,0.690138573088152,0.972465952310481,"Not significant","Not DE"
"LOC124904966",378.375925354511,-0.210043771926384,0.527282765118122,-0.398351294261116,0.690371254921798,0.972470637695576,"Not significant","Not DE"
"LOC127825265",290.329470011145,-0.285824744335865,0.717425304787305,-0.398403488737553,0.69033278667863,0.972470637695576,"Not significant","Not DE"
"RNU6-267P",74.0463752317274,-0.252341865159192,0.633740297226237,-0.398178664452371,0.690498491810879,0.972510846609648,"Not significant","Not DE"
"LOC127883025",258.138564891847,0.218865081946728,0.549614156466179,0.398215874485386,0.690471065397411,0.972510846609648,"Not significant","Not DE"
"LOC122861253",105.788261306481,0.271753114934963,0.68269960580105,0.398056645449648,0.690588431255458,0.972532257754766,"Not significant","Not DE"
"LOC107984421",14.621996789504,-0.214620657369573,0.541073264796001,-0.396657294554168,0.691620196103697,0.972532257754766,"Not significant","Not DE"
"LOC127457405",225.013280626725,0.210768522868143,0.530158501975921,0.397557564544567,0.690956346136268,0.972532257754766,"Not significant","Not DE"
"LOC126861943",42.3622673081562,0.256620517099766,0.64638290932411,0.397010059204847,0.691360042749217,0.972532257754766,"Not significant","Not DE"
"IMPDH1P10",16.4377747265558,-0.251493159110411,0.633860700913713,-0.396764081994487,0.691541439724393,0.972532257754766,"Not significant","Not DE"
"LOC127404179",168.425525322319,0.281188267588095,0.70854046005519,0.39685562567054,0.691473928369165,0.972532257754766,"Not significant","Not DE"
"LOC130067465",158.445797913391,0.262269916763475,0.66038482696735,0.397147096743399,0.69125899149653,0.972532257754766,"Not significant","Not DE"
"LOC130055424",162.300533152381,-0.247137129600025,0.622894677695533,-0.396755885785276,0.69154748435975,0.972532257754766,"Not significant","Not DE"
"LOC129932182",73.0515135506186,0.206304438892862,0.51971863376569,0.396954093021557,0.691401313700816,0.972532257754766,"Not significant","Not DE"
"LOC129388833",166.341647134958,-0.270020376777072,0.682205130982188,-0.395805256387205,0.692248698809222,0.972532257754766,"Not significant","Not DE"
"LOC127403535",76.5988376552761,-0.240521666592594,0.605054489000084,-0.397520671221003,0.690983546234197,0.972532257754766,"Not significant","Not DE"
"LINC03039",71.3979554547921,-0.219777677055137,0.553523148319408,-0.39705236849158,0.691328843364894,0.972532257754766,"Not significant","Not DE"
"LOC107986817",85.3777515463604,-0.297819118714219,0.75100944205351,-0.396558421289461,0.691693118705258,0.972532257754766,"Not significant","Not DE"
"MIR143",58.4407002367226,-0.207534301020857,0.52400912763809,-0.39605092750253,0.692067458680486,0.972532257754766,"Not significant","Not DE"
"LOC127895564",70.9362796064245,-0.205822727753224,0.51983723537985,-0.39593686974506,0.692151600863899,0.972532257754766,"Not significant","Not DE"
"LOC129997832",34.0665533983573,-0.260507796880289,0.655107997381644,-0.397656261137849,0.690883582709573,0.972532257754766,"Not significant","Not DE"
"LOC130064954",227.109810226032,0.207931173286776,0.522485497788454,0.397965444336532,0.690655657879043,0.972532257754766,"Not significant","Not DE"
"RNA5SP18",52.7687351099456,0.235173057004609,0.590951597413361,0.397956546752693,0.690662216641475,0.972532257754766,"Not significant","Not DE"
"LOC113788268",142.68443875367,-0.294817203151848,0.745033090345918,-0.395710213374502,0.692318820074833,0.972532257754766,"Not significant","Not DE"
"LOC127888064",139.405921882884,0.212944723132657,0.536250187874681,0.397099577674035,0.691294031356353,0.972532257754766,"Not significant","Not DE"
"LOC130001227",27.2919327910143,-0.241216846072287,0.608630396802184,-0.396327306916758,0.691863585049224,0.972532257754766,"Not significant","Not DE"
"LOC129389613",150.06735164547,0.236920672261382,0.598765147671807,0.395682135445936,0.692339536041169,0.972532257754766,"Not significant","Not DE"
"LOC127821381",229.306258393064,-0.226110936816295,0.569909507011269,-0.39674884176274,0.691552679282832,0.972532257754766,"Not significant","Not DE"
"LOC130062483",157.175757046743,-0.259144365122931,0.651672500072313,-0.397660427736593,0.690880510974348,0.972532257754766,"Not significant","Not DE"
"LOC129937201",156.352250957925,-0.23648840548128,0.597097840710893,-0.396063072677874,0.692058499219444,0.972532257754766,"Not significant","Not DE"
"LOC127828085",99.8550509402351,0.275905852562152,0.697237064837236,0.395713117498364,0.692316677418076,0.972532257754766,"Not significant","Not DE"
"RNU4-90P",81.8615560573167,0.250007442602819,0.63176248682283,0.395730116645768,0.692304135530625,0.972532257754766,"Not significant","Not DE"
"LOC124908335",65.0064584507177,-0.250428258605624,0.631915685250143,-0.396300114795366,0.691883642559185,0.972532257754766,"Not significant","Not DE"
"LOC130067961",139.568648402805,0.22323339939936,0.56353701048277,0.396129083355362,0.692009804085565,0.972532257754766,"Not significant","Not DE"
"LOC127817047",332.848301785469,-0.252066391291689,0.635709350561984,-0.396512008308287,0.691727350940318,0.972532257754766,"Not significant","Not DE"
"LOC127888981",35.1450323752387,-0.230742697510027,0.580979833835542,-0.397161285249263,0.691248529230087,0.972532257754766,"Not significant","Not DE"
"LOC100505502",21.325286779319,0.219451040138855,0.552939029078758,0.396881081996469,0.691455155350205,0.972532257754766,"Not significant","Not DE"
"LOC127895661",45.3021059762479,-0.226340085600588,0.570823545240287,-0.396514978206287,0.691725160451374,0.972532257754766,"Not significant","Not DE"
"LOC126807159",72.059992172027,-0.248535167628326,0.627529364417004,-0.396053446613169,0.692065600336245,0.972532257754766,"Not significant","Not DE"
"LOC129390064",43.1765918293416,0.215935555841808,0.54495481140386,0.396244883654729,0.691924382935046,0.972532257754766,"Not significant","Not DE"
"RHOBTB3",55.3993387810814,-0.212276217296017,0.533964800581338,-0.397547211098762,0.69096397931287,0.972532257754766,"Not significant","Not DE"
